ObjectID,COMPNOS,INCIDENT_TYPE_DESCRIPTION,REPORTINGAREA,FROMDATE,Year,Month,DAY_WEEK,X,Y,STREETNAME,Location
5683,120469674,Arrest,316,7/30/12 6:40,2012,7,Monday,765910.9491,2939711.25,WALNUT AV,"(42.31400135, -71.09424455)"
5684,120471135,OTHER LARCENY,158,7/30/12 6:45,2012,7,Monday,771261.17,2949143.162,SHAWMUT AV,"(42.33981135, -71.07428956)"
5685,120473408,LARCENY FROM MOTOR VEHICLE,612,7/30/12 7:00,2012,7,Monday,762990.5031,2948327.137,LONGWOOD AV,"(42.33768135, -71.10489455)"
5686,120470721,FRAUD,936,7/30/12 7:04,2012,7,Monday,776479.0559,2948131.176,W 7TH ST,"(42.33696135, -71.05500956)"
5687,120469687,VAL,0,7/30/12 7:09,2012,7,Monday,766751.5911,2929095.955,BLUE HILL AV,"(42.28486136, -71.09132455)"
5688,120469689,LARCENY FROM MOTOR VEHICLE,571,7/30/12 7:11,2012,7,Monday,764073.3412,2938540.57,PETER PARLEY RD,"(42.31081273, -71.10105885)"
5689,120559493,RESIDENTIAL BURGLARY,357,7/30/12 7:30,2012,7,Monday,773339.242,2934702.321,DAKOTA ST,"(42.30015636, -71.06687456)"
5690,120470476,RESIDENTIAL BURGLARY,193,7/30/12 7:30,2012,7,Monday,776220.4091,2945358.36,PREBLE ST,"(42.32935635, -71.05601956)"
5691,120471716,RESIDENTIAL BURGLARY,332,7/30/12 7:50,2012,7,Monday,773108.2342,2939713.812,COLUMBIA RD,"(42.31391135, -71.06763456)"
5692,120494482,OTHER LARCENY,792,7/30/12 8:00,2012,7,Monday,754149.0143,2951272.527,WOODSTOCK AV,"(42.34587135, -71.13754954)"
5693,120469727,TOWED,222,7/30/12 8:00,2012,7,Monday,780801.3963,2948560.469,E 1ST ST,"(42.33807635, -71.03901457)"
5694,120469741,VANDALISM,458,7/30/12 8:00,2012,7,Monday,768938.3069,2935920.87,COLUMBIA RD,"(42.30356029, -71.08312023)"
5695,120469787,TOWED,789,7/30/12 8:00,2012,7,Monday,750720.7386,2948736.386,STRATHMORE RD,"(42.33895135, -71.15026954)"
5696,120469760,Argue,714,7/30/12 8:05,2012,7,Monday,748054.0452,2919406,WASHINGTON AV,"(42.25849636, -71.16056453)"
5697,120469772,AGGRAVATED ASSAULT,304,7/30/12 8:16,2012,7,Monday,764155.5198,2939435.114,WASHINGTON ST,"(42.31326635, -71.10073955)"
5698,120470148,VAL,520,7/30/12 8:25,2012,7,Monday,758763.8581,2918981.002,CENTRAL AV,"(42.25720636, -71.12100955)"
5699,120469864,TOWED,222,7/30/12 8:30,2012,7,Monday,781020.8424,2947969.844,E 3RD ST,"(42.3364524, -71.03821475)"
5700,120470122,OTHER LARCENY,35,7/30/12 8:30,2012,7,Monday,781163.5587,2959056.164,WEBSTER ST,"(42.36687135, -71.03746456)"
5701,120469713,TOWED,217,7/30/12 8:30,2012,7,Monday,777898.9746,2946509.637,KNOWLTON ST,"(42.33249135, -71.04978957)"
5702,120469798,FRAUD,319,7/30/12 8:30,2012,7,Monday,767833.3058,2937342.604,NAZING CT,"(42.30747635, -71.08717955)"
5703,120470895,LARCENY FROM MOTOR VEHICLE,273,7/30/12 8:30,2012,7,Monday,770107.7616,2948111.572,SHAWMUT AV,"(42.33699635, -71.07857455)"
5704,120474353,LARCENY FROM MOTOR VEHICLE,332,7/30/12 8:30,2012,7,Monday,773177.7055,2939881.8,COLUMBIA RD,"(42.31437135, -71.06737456)"
5705,120478252,VANDALISM,223,7/30/12 9:00,2012,7,Monday,782883.6425,2948170.94,N ST,"(42.33697633, -71.03132105)"
5706,120472363,PropLost,282,7/30/12 9:00,2012,7,Monday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
5707,120469879,OTHER LARCENY,495,7/30/12 9:04,2012,7,Monday,759157.5807,2922284.952,THATCHER ST,"(42.26626787, -71.11950072)"
5708,120472236,PersLoc,611,7/30/12 9:05,2012,7,Monday,762247.2746,2947381.665,FENWOOD RD,"(42.33509635, -71.10765954)"
5709,120469866,Arrest,429,7/30/12 9:15,2012,7,Monday,767564.8231,2928797.397,THEODORE ST,"(42.28403136, -71.08832456)"
5710,120470027,VAL,100,7/30/12 9:15,2012,7,Monday,776896.4926,2955673.378,BATTERYMARCH ST,"(42.35765135, -71.05331957)"
5711,120469892,FRAUD,0,7/30/12 9:17,2012,7,Monday,772477.4569,2945727.295,MASSACHUSETTS AV,"(42.33042135, -71.06985456)"
5712,120469890,VAL,614,7/30/12 9:17,2012,7,Monday,761834.0078,2946700.113,HUNTINGTON AV,"(42.33323135, -71.10919955)"
5713,120469936,AUTO THEFT,574,7/30/12 9:39,2012,7,Monday,763209.2888,2940173.819,AMORY ST,"(42.3153055, -71.10422527)"
5714,120470095,LARCENY FROM MOTOR VEHICLE,402,7/30/12 9:40,2012,7,Monday,772108.7238,2928697.692,WASHINGTON ST,"(42.28369636, -71.07153456)"
5715,120469991,SIMPLE ASSAULT,282,7/30/12 9:45,2012,7,Monday,768934.4427,2944771.303,WARREN ST,"(42.32784635, -71.08297455)"
5716,120470058,DRUG CHARGES,561,7/30/12 9:45,2012,7,Monday,757814.1441,2928627.903,CUMMINS HY,"(42.28368974, -71.12436078)"
5717,120469953,VAL,434,7/30/12 9:46,2012,7,Monday,769975.3356,2928826.419,STANTON ST,"(42.28407873, -71.07941605)"
5718,120469981,TOWED,393,7/30/12 10:00,2012,7,Monday,774688.0677,2930238.862,WRENTHAM ST,"(42.28788947, -71.06197348)"
5719,120470277,DRUG CHARGES,200,7/30/12 10:00,2012,7,Monday,776551.5679,2949714.607,W BROADWAY,"(42.34130529, -71.0547108)"
5720,120507026,InvProp,814,7/30/12 10:00,2012,7,Monday,757516.1276,2955867.931,CAMBRIDGE ST,"(42.35844134, -71.12501954)"
5721,120470230,TOWED,132,7/30/12 10:00,2012,7,Monday,771523.9831,2954434.147,MARLBOROUGH ST,"(42.35432635, -71.07321956)"
5722,120474973,LARCENY FROM MOTOR VEHICLE,643,7/30/12 10:00,2012,7,Monday,759992.3464,2939257.479,BURROUGHS ST,"(42.31283136, -71.11613454)"
5723,120469990,Service,35,7/30/12 10:04,2012,7,Monday,781066.5375,2958938.579,HAYNES ST,"(42.36655013, -71.03782592)"
5724,120470017,FIRE,130,7/30/12 10:05,2012,7,Monday,770310.163,2952352.43,HUNTINGTON AV,"(42.34863064, -71.07774831)"
5725,120470022,RESIDENTIAL BURGLARY,796,7/30/12 10:15,2012,7,Monday,757106.6137,2953166.929,COMMONWEALTH AV,"(42.35103464, -71.12657842)"
5726,120470011,MedAssist,764,7/30/12 10:16,2012,7,Monday,749621.7051,2954017.98,PARSONS ST,"(42.35345654, -71.15425534)"
5727,120470064,MedAssist,73,7/30/12 10:40,2012,7,Monday,774885.5732,2955670.224,TREMONT ST,"(42.35767134, -71.06075956)"
5728,120470097,FIRE,369,7/30/12 10:40,2012,7,Monday,777984.5293,2932550.614,WORRELL ST,"(42.29418595, -71.04974567)"
5729,120470068,MVAcc,335,7/30/12 10:42,2012,7,Monday,773286.0914,2936912.285,BOWDOIN ST,"(42.30622136, -71.06702957)"
5730,120470084,Landlord,536,7/30/12 10:47,2012,7,Monday,752624.5957,2917394.511,JOAN RD,"(42.25292551, -71.14371198)"
5731,120488910,FRAUD,634,7/30/12 11:00,2012,7,Monday,760855.8729,2942082.028,HALIFAX ST,"(42.32057136, -71.11289455)"
5732,120470161,DRUG CHARGES,519,7/30/12 11:00,2012,7,Monday,758800.7947,2919502.286,CENTRAL AV,"(42.25863636, -71.12086455)"
5733,120470171,PropLost,287,7/30/12 11:00,2012,7,Monday,768733.8404,2945714.085,WASHINGTON ST,"(42.33043607, -71.08369937)"
5734,120473504,PersLoc,938,7/30/12 11:00,2012,7,Monday,752434.4823,2951294.571,FIDELIS WY,"(42.34595165, -71.14389142)"
5735,120480237,OTHER LARCENY,216,7/30/12 11:00,2012,7,Monday,777455.6944,2946735.069,EIGHTH ST,"(42.33311635, -71.05142456)"
5736,120470111,SIMPLE ASSAULT,77,7/30/12 11:00,2012,7,Monday,775417.5164,2957516.342,CONGRESS ST,"(42.36272959, -71.05875616)"
5737,120470121,RESIDENTIAL BURGLARY,796,7/30/12 11:01,2012,7,Monday,756582.5422,2953012.745,COMMONWEALTH AV,"(42.35061784, -71.12851965)"
5738,120470137,Arrest,687,7/30/12 11:16,2012,7,Monday,753650.2456,2929510.651,BELGRADE AV,"(42.28616136, -71.13973454)"
5739,120475882,OTHER LARCENY,525,7/30/12 11:20,2012,7,Monday,757204.8828,2911697.675,SIERRA RD,"(42.23723912, -71.12688596)"
5740,120470165,VAL,178,7/30/12 11:20,2012,7,Monday,772477.4569,2945727.295,MASSACHUSETTS AV,"(42.33042135, -71.06985456)"
5741,120473107,VAL,190,7/30/12 11:30,2012,7,Monday,776639.7695,2944461.602,STERLING SQ,"(42.32688961, -71.05448604)"
5742,120470213,OTHER LARCENY,111,7/30/12 11:30,2012,7,Monday,773944.9704,2954083.778,AVERY ST,"(42.35333135, -71.06426956)"
5743,120471331,FRAUD,249,7/30/12 11:30,2012,7,Monday,776577.5803,2939873.785,SAGAMORE ST,"(42.31430135, -71.05480457)"
5744,120470324,SIMPLE ASSAULT,366,7/30/12 11:30,2012,7,Monday,774840.0835,2931138.639,LONSDALE ST,"(42.29035637, -71.06139457)"
5745,120470187,MedAssist,402,7/30/12 11:32,2012,7,Monday,773599.5243,2929036.444,BAILEY ST,"(42.28460523, -71.06601901)"
5746,120470234,Hazardous,453,7/30/12 11:57,2012,7,Monday,770894.717,2933939.323,HARVARD ST,"(42.29809635, -71.07592456)"
5747,120523011,PropLost,97,7/30/12 12:00,2012,7,Monday,775397.5892,2955626.319,SCHOOL ST,"(42.35754362, -71.05886606)"
5748,120470572,VAL,628,7/30/12 12:00,2012,7,Monday,764188.1484,2951523.274,OVERLAND ST,"(42.34643635, -71.10040954)"
5749,120471060,OTHER LARCENY,145,7/30/12 12:00,2012,7,Monday,770021.433,2950263.088,COLUMBUS AV,"(42.34290135, -71.07885456)"
5750,120494834,FRAUD,60,7/30/12 12:00,2012,7,Monday,774543.7524,2961441.03,WINTHROP ST,"(42.37351134, -71.06191456)"
5751,120470330,SIMPLE ASSAULT,118,7/30/12 12:00,2012,7,Monday,773389.4384,2953232.946,STUART ST,"(42.35100441, -71.06634076)"
5752,120470390,VANDALISM,344,7/30/12 12:00,2012,7,Monday,772767.4281,2935165.887,CORONA ST,"(42.30143636, -71.06897956)"
5753,120559458,PropLost,271,7/30/12 12:00,2012,7,Monday,770597.5713,2947479.894,NORTHAMPTON ST,"(42.33525635, -71.07677455)"
5754,120475709,DRUG CHARGES,691,7/30/12 12:00,2012,7,Monday,751256.7891,2929857.799,CENTRE ST,"(42.28714136, -71.14857453)"
5755,120470253,Ballist,256,7/30/12 12:11,2012,7,Monday,780086.1976,2941526.816,WESTWIND RD,"(42.31878635, -71.04179957)"
5756,120470259,EMBEZELLMENT,216,7/30/12 12:15,2012,7,Monday,777033.5518,2947314.114,E ST,"(42.33471135, -71.05297456)"
5757,120470276,InvPer,172,7/30/12 12:22,2012,7,Monday,771639.6374,2946991.29,ALBANY ST,"(42.33390135, -71.07292956)"
5758,120470284,PropLost,520,7/30/12 12:23,2012,7,Monday,758182.5548,2918508.325,RIVER ST,"(42.25591637, -71.12316455)"
5759,120470279,Argue,771,7/30/12 12:25,2012,7,Monday,749356.6794,2952431.58,WASHINGTON ST,"(42.34910635, -71.15525953)"
5760,120470287,MVAcc,687,7/30/12 12:30,2012,7,Monday,752887.3367,2929472.821,BELGRADE AV,"(42.28606636, -71.14255454)"
5761,120470293,Landlord,361,7/30/12 12:34,2012,7,Monday,773870.7055,2932871.972,MELVILLE AV,"(42.29512636, -71.06494456)"
5762,120470531,PropLost,111,7/30/12 12:35,2012,7,Monday,774622.4376,2955067.563,WINTER ST,"(42.35602134, -71.06174456)"
5763,120470318,InvPer,608,7/30/12 12:40,2012,7,Monday,760315.3392,2943304.439,JAMAICAWAY,"(42.32393243, -71.11487282)"
5764,120470328,VAL,0,7/30/12 12:43,2012,7,Monday,761047.1773,2928774.728,AMERICAN LEGION HY,"(42.28405295, -71.11241077)"
5765,120470339,Arrest,72,7/30/12 12:45,2012,7,Monday,774083.6785,2952595.797,WASHINGTON ST,"(42.34924634, -71.06378456)"
5767,120470346,DRUG CHARGES,221,7/30/12 12:50,2012,7,Monday,780562.6546,2947959.694,E 3RD ST,"(42.33643135, -71.03990957)"
5768,120470338,OTHER LARCENY,497,7/30/12 12:54,2012,7,Monday,760092.1353,2925515.338,AMERICAN LEGION HY,"(42.2751208, -71.11599434)"
5769,120470555,ROBBERY,330,7/30/12 13:00,2012,7,Monday,770319.0636,2936863.43,COLUMBIA RD,"(42.3061281, -71.07799887)"
5770,120588098,PropLost,939,7/30/12 13:00,2012,7,Monday,750337.2932,2955239.831,N BEACON ST,"(42.35680135, -71.15158952)"
5771,120484845,VAL,89,7/30/12 13:00,2012,7,Monday,776928.0236,2957393.649,RICHMOND ST,"(42.36237134, -71.05316957)"
5772,120473579,OTHER LARCENY,265,7/30/12 13:00,2012,7,Monday,770014.5147,2942051.588,WAVERLY ST,"(42.32036878, -71.07903005)"
5773,120470908,DRUG CHARGES,465,7/30/12 13:00,2012,7,Monday,766280.6819,2928827.678,DEERING RD,"(42.28413136, -71.09306954)"
5774,120469943,LARCENY FROM MOTOR VEHICLE,771,7/30/12 13:13,2012,7,Monday,748795.4594,2952181.81,FOSTER ST,"(42.34842717, -71.15733936)"
5775,120470688,OTHER LARCENY,146,7/30/12 13:15,2012,7,Monday,771889.9292,2953419.226,BOYLSTON ST,"(42.35153635, -71.07188456)"
5776,120470389,InvPer,793,7/30/12 13:15,2012,7,Monday,753635.6918,2952113.73,KELTON ST,"(42.34818561, -71.13943521)"
5777,120470737,OTHER LARCENY,645,7/30/12 13:30,2012,7,Monday,760497.2545,2938920.763,CENTRE ST,"(42.31190114, -71.11427344)"
5778,120472660,FRAUD,28,7/30/12 13:30,2012,7,Monday,780753.025,2960393.236,MERIDIAN ST,"(42.37054638, -71.03895691)"
5779,120480602,VAL,481,7/30/12 13:30,2012,7,Monday,765128.8053,2922325.297,RIVER ST,"(42.26630336, -71.09743969)"
5780,120470435,MedAssist,550,7/30/12 13:31,2012,7,Monday,754213.8553,2925504.402,HIGHCREST RD,"(42.27516136, -71.13771454)"
5781,120471340,DRUG CHARGES,7,7/30/12 13:35,2012,7,Monday,791386.5646,2967200.613,GLADSTONE ST,"(42.38906134, -70.99945959)"
5782,120470450,VAL,813,7/30/12 13:37,2012,7,Monday,756230.2648,2957578.768,N HARVARD ST,"(42.36315135, -71.12974954)"
5783,120470465,VAL,274,7/30/12 13:46,2012,7,Monday,769359.0062,2946972.696,BALL ST,"(42.33388135, -71.08136455)"
5784,120470486,CRIMES AGAINST CHILDREN,936,7/30/12 13:48,2012,7,Monday,776387.522,2949092.787,B ST,"(42.33960135, -71.05532956)"
5785,120471079,RESIDENTIAL BURGLARY,444,7/30/12 14:00,2012,7,Monday,768807.2851,2933526.475,ESMOND ST,"(42.2969917, -71.08364777)"
5786,120471389,VAL,804,7/30/12 14:10,2012,7,Monday,751013.9776,2955005.724,MARKET ST,"(42.35615135, -71.14908954)"
5788,120641358,FORGERY,280,7/30/12 14:17,2012,7,Monday,769059.7223,2945710.125,PALMER ST,"(42.33042083, -71.08249427)"
5789,120503522,PropLost,139,7/30/12 14:30,2012,7,Monday,767576.5314,2952975.243,MARLBOROUGH ST,"(42.35037635, -71.08784956)"
5790,120470587,SIMPLE ASSAULT,724,7/30/12 14:30,2012,7,Monday,745218.0879,2922995.589,VFW PY,"(42.26837701, -71.17098941)"
5791,120470584,DRUG CHARGES,214,7/30/12 14:40,2012,7,Monday,778023.9045,2948452.694,E ST,"(42.33782135, -71.04928957)"
5792,120640601,FORGERY,280,7/30/12 14:41,2012,7,Monday,769059.7223,2945710.125,PALMER ST,"(42.33042083, -71.08249427)"
5793,120470602,SIMPLE ASSAULT,902,7/30/12 14:48,2012,7,Monday,780675.0997,2959678.517,SUMNER ST,"(42.36858634, -71.03925957)"
5794,120470583,AGGRAVATED ASSAULT,572,7/30/12 14:51,2012,7,Monday,764894.4888,2940188.546,COLUMBUS AV,"(42.31532428, -71.09799432)"
5795,120470610,MVAcc,78,7/30/12 14:52,2012,7,Monday,775740.432,2957088.627,CONGRESS ST,"(42.36155135, -71.05756956)"
5796,120472109,PropLost,133,7/30/12 15:00,2012,7,Monday,750120.3947,2953413.165,ARLINGTON ST,"(42.35179135, -71.15241953)"
5797,120472559,InvPer,936,7/30/12 15:00,2012,7,Monday,776990.9328,2948481.881,FLAHERTY WY,"(42.33791635, -71.05310956)"
5798,120472876,OTHER LARCENY,28,7/30/12 15:00,2012,7,Monday,784750.6417,2964798.443,CHELSEA ST,"(42.38257403, -71.02407272)"
5799,120470628,PersLoc,398,7/30/12 15:00,2012,7,Monday,772418.5233,2930317.29,WELLES AV,"(42.28813636, -71.07035956)"
5800,120470873,PropFound,677,7/30/12 15:00,2012,7,Monday,751742.3577,2928569.84,W ROXBURY PY,"(42.2836016, -71.14679975)"
5801,120479353,COMMERCIAL BURGLARY,204,7/30/12 15:00,2012,7,Monday,777405.1722,2951272.278,CHANNEL CENTER ST,"(42.34556731, -71.05152318)"
5802,120470634,PropFound,288,7/30/12 15:00,2012,7,Monday,768511.9472,2945459.828,WASHINGTON ST,"(42.32974135, -71.08452455)"
5803,120470640,SIMPLE ASSAULT,22,7/30/12 15:00,2012,7,Monday,781962.373,2962478.868,HAVRE ST,"(42.37625134, -71.03443958)"
5804,120640600,FORGERY,280,7/30/12 15:04,2012,7,Monday,769059.7223,2945710.125,PALMER ST,"(42.33042083, -71.08249427)"
5805,120471239,MVAcc,641,7/30/12 15:10,2012,7,Monday,760735.9169,2940802.351,CENTRE ST,"(42.31706136, -71.11335955)"
5806,120470712,STOLEN PROPERTY CHARGES,572,7/30/12 15:30,2012,7,Monday,764894.4888,2940188.546,COLUMBUS AV,"(42.31532428, -71.09799432)"
5807,120471330,PropLost,748,7/30/12 15:40,2012,7,Monday,746409.4307,2934970.003,WESTGATE RD,"(42.30122302, -71.16641489)"
5809,120470713,Hazardous,289,7/30/12 15:50,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
5810,120473698,LARCENY FROM MOTOR VEHICLE,12,7/30/12 16:00,2012,7,Monday,787208.2385,2965538.118,SARATOGA ST,"(42.3845657, -71.01496105)"
5811,120471218,OTHER LARCENY,226,7/30/12 16:00,2012,7,Monday,781467.3346,2947663.718,E BROADWAY,"(42.33560574, -71.03656954)"
5812,120471198,DRUG CHARGES,574,7/30/12 16:00,2012,7,Monday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
5813,120471197,DRUG CHARGES,574,7/30/12 16:00,2012,7,Monday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
5815,120473241,PropLost,427,7/30/12 16:00,2012,7,Monday,766579.5337,2926799.047,FESSENDEN ST,"(42.27856075, -71.092001)"
5816,120470788,Service,76,7/30/12 16:26,2012,7,Monday,775108.1557,2958105.758,CANAL ST,"(42.36435135, -71.05988957)"
5817,120470790,MedAssist,702,7/30/12 16:29,2012,7,Monday,749261.1021,2928453.731,BELLEVUE ST,"(42.28331082, -71.15597086)"
5818,120471518,PropFound,795,7/30/12 16:30,2012,7,Monday,754639.3194,2953887.556,HIGGINS ST,"(42.35304135, -71.13569454)"
5819,120470823,SIMPLE ASSAULT,309,7/30/12 16:30,2012,7,Monday,768286.8666,2941697.859,S CHARLAME CT,"(42.31942135, -71.08542455)"
5820,120472558,RESIDENTIAL BURGLARY,355,7/30/12 16:30,2012,7,Monday,775291.6849,2933383.425,PARKMAN ST,"(42.2965098, -71.0596827)"
5821,120470797,MVAcc,79,7/30/12 16:31,2012,7,Monday,775118.1513,2958787.293,CAUSEWAY ST,"(42.36622135, -71.05983957)"
5822,120470863,SIMPLE ASSAULT,492,7/30/12 16:55,2012,7,Monday,759578.9949,2921637.618,METROPOLITAN AV,"(42.26448636, -71.11795455)"
5823,120470855,InvProp,377,7/30/12 16:56,2012,7,Monday,777905.2214,2930902.401,ASHMONT ST,"(42.28966431, -71.05007094)"
5824,120472790,PropLost,276,7/30/12 17:00,2012,7,Monday,768143.0706,2945954.994,MADISON PARK CT,"(42.33110502, -71.08587982)"
5825,120471041,DRUG CHARGES,355,7/30/12 17:00,2012,7,Monday,775275.7115,2933759.268,GIBSON ST,"(42.29754136, -71.05973457)"
5826,120471341,DRUG CHARGES,942,7/30/12 17:00,2012,7,Monday,788896.8788,2968728.664,WALDEMAR AV,"(42.39329401, -71.0086428)"
5827,120470886,MedAssist,340,7/30/12 17:06,2012,7,Monday,773425.862,2937087.919,BOWDOIN ST,"(42.30670136, -71.06650957)"
5828,120470931,SIMPLE ASSAULT,76,7/30/12 17:15,2012,7,Monday,774927.5836,2958318.224,CANAL ST,"(42.36493691, -71.06055366)"
5829,120470944,MVAcc,162,7/30/12 17:28,2012,7,Monday,773812.7997,2951645.079,HERALD ST,"(42.34664134, -71.06480456)"
5830,120470935,SIMPLE ASSAULT,365,7/30/12 17:29,2012,7,Monday,774392.5401,2931088.962,DORCHESTER AV,"(42.29022636, -71.06304956)"
5831,120471602,InvPer,276,7/30/12 17:30,2012,7,Monday,769058.7207,2946451.916,WILLIAMS ST,"(42.33245635, -71.08248455)"
5832,120470967,MVAcc,96,7/30/12 17:35,2012,7,Monday,777556.9711,2954904.503,ATLANTIC AV,"(42.35553202, -71.05089093)"
5833,120470978,VAL,720,7/30/12 17:40,2012,7,Monday,748151.2646,2926598.22,CENTRE ST,"(42.27823137, -71.16009954)"
5834,120470979,OTHER LARCENY,645,7/30/12 17:44,2012,7,Monday,760441.2169,2938685.534,CENTRE ST,"(42.31125635, -71.11448455)"
5835,120470982,MVAcc,426,7/30/12 17:49,2012,7,Monday,766932.4073,2923512.366,RIVER ST,"(42.26953722, -71.09075535)"
5836,120470995,InvPer,91,7/30/12 17:53,2012,7,Monday,776873.0689,2957307.721,FULTON ST,"(42.36213634, -71.05337456)"
5837,120470999,AGGRAVATED ASSAULT,465,7/30/12 17:56,2012,7,Monday,766816.6635,2929351.363,BAIRD ST,"(42.28556136, -71.09107956)"
5838,120472208,LARCENY FROM MOTOR VEHICLE,497,7/30/12 18:00,2012,7,Monday,759932.505,2923384.78,BRADLEE LA,"(42.26927636, -71.11661955)"
5839,120473344,LARCENY FROM MOTOR VEHICLE,150,7/30/12 18:00,2012,7,Monday,771382.4585,2951037.972,DARTMOUTH PL,"(42.3450091, -71.07380592)"
5840,120510399,SIMPLE ASSAULT,440,7/30/12 18:00,2012,7,Monday,767580.1636,2932330.567,BLUE HILL AV,"(42.2937264, -71.08820484)"
5841,120472130,LARCENY FROM MOTOR VEHICLE,785,7/30/12 18:00,2012,7,Monday,752583.7907,2950412.923,COMMONWEALTH AV,"(42.34353067, -71.14335275)"
5842,120472518,VANDALISM,494,7/30/12 18:00,2012,7,Monday,759928.0805,2920757.288,METROPOLITAN AV,"(42.26206637, -71.11667952)"
5843,120471169,SIMPLE ASSAULT,123,7/30/12 18:00,2012,7,Monday,776089.2508,2953938.128,PURCHASE ST,"(42.35290135, -71.05633957)"
5844,120472397,OTHER LARCENY,248,7/30/12 18:00,2012,7,Monday,776157.9371,2939693.03,ELTON ST,"(42.31381135, -71.05635956)"
5845,120471028,InvPer,357,7/30/12 18:10,2012,7,Monday,772989.4359,2934060.992,TONAWANDA ST,"(42.29840138, -71.06817959)"
5846,120471045,Argue,402,7/30/12 18:15,2012,7,Monday,772636.202,2928859.293,BURT ST,"(42.28413251, -71.06958228)"
5847,120470955,InvPer,92,7/30/12 18:15,2012,7,Monday,775087.02,2957120.525,SUDBURY ST,"(42.36164815, -71.05998657)"
5848,120471052,OTHER LARCENY,620,7/30/12 18:18,2012,7,Monday,767168.1477,2951333.347,HEMENWAY ST,"(42.34587634, -71.08938955)"
5849,120471063,MVAcc,186,7/30/12 18:24,2012,7,Monday,774192.3098,2942988.232,MASSACHUSETTS AV,"(42.32288135, -71.06356456)"
5850,120471073,DRUG CHARGES,276,7/30/12 18:28,2012,7,Monday,768822.3904,2946120.954,RUGGLES ST,"(42.33155135, -71.08336455)"
5851,120472401,COMMERCIAL BURGLARY,461,7/30/12 18:30,2012,7,Monday,770375.6239,2935509.238,WASHINGTON ST,"(42.30241135, -71.07781456)"
5852,120471009,AGGRAVATED ASSAULT,640,7/30/12 18:42,2012,7,Monday,763592.5594,2941837.689,LAMARTINE ST,"(42.31986635, -71.10277955)"
5853,120471117,07RV,330,7/30/12 18:49,2012,7,Monday,768773.0526,2937392.724,BLUE HILL AV,"(42.30760135, -71.08370455)"
5854,120471133,OTHER LARCENY,324,7/30/12 18:54,2012,7,Monday,770012.3854,2943058.33,COPELAND PL,"(42.32313135, -71.07901955)"
5855,120471033,LARCENY FROM MOTOR VEHICLE,54,7/30/12 18:55,2012,7,Monday,773286.0016,2963278.622,HIGH ST,"(42.37857134, -71.06653456)"
5856,120471136,VAL,495,7/30/12 18:59,2012,7,Monday,758450.8939,2920573.952,HYDE PARK AV,"(42.26158137, -71.12213955)"
5857,120471728,VANDALISM,223,7/30/12 19:00,2012,7,Monday,782883.6425,2948170.94,N ST,"(42.33697633, -71.03132105)"
5858,120471157,PubDrink,0,7/30/12 19:00,2012,7,Monday,769465.9761,2947488.884,SHAWMUT AV,"(42.33529635, -71.08095956)"
5859,120473014,LARCENY FROM MOTOR VEHICLE,509,7/30/12 19:00,2012,7,Monday,760297.2533,2933725.078,HYDE PARK AV,"(42.29764636, -71.11509955)"
5860,120471181,AGGRAVATED ASSAULT,939,7/30/12 19:00,2012,7,Monday,751013.9776,2955005.724,MARKET ST,"(42.35615135, -71.14908954)"
5861,120473369,LARCENY FROM MOTOR VEHICLE,766,7/30/12 19:00,2012,7,Monday,747684.6535,2955326.985,RIVERVIEW RD,"(42.35706982, -71.16140232)"
5863,120471153,OTHER LARCENY,103,7/30/12 19:10,2012,7,Monday,775365.6264,2955352.003,WASHINGTON ST,"(42.35679134, -71.05898956)"
5864,120471167,MedAssist,551,7/30/12 19:10,2012,7,Monday,756026.5856,2925996.39,CORNELL ST,"(42.27649009, -71.1310087)"
5865,120471221,DRUG CHARGES,311,7/30/12 19:15,2012,7,Monday,770298.7151,2940938.787,BLUE HILL AV,"(42.31731136, -71.07799956)"
